case_id,customer_message,true_intent,predicted_intent,intent_confidence,top_similarity,intent_alignment,grounding_pass,grounding_severity,draft_reply,decision,reason_code,reason,ground_truth_label,ground_truth_rationale,classification_type
CASE_000128,@115858 updated to 11.1 on iPhone 7 and now it won’t connect to the App Store. Known issue? @AppleSupport App store now appears to be working,CONNECTIVITY_WIFI_BLUETOOTH,APP_STORE_PURCHASES_BILLING,0.466933841640539,0.7988,0.3333,True,NONE,"We'd like to help get this sorted out. We're showing all systems are up: https://t.co/7NVrDovSd8 Which device are you attempting to connect with? Got it, we recommend the steps here: https://t.co/1SrHVMz478 Keep us posted on the results. Glad to hear it's working. It's our pleasure and if there's anything you need in the future, reach out. Let us know if you have any questions along the way.",ESCALATE,INTENT_EVIDENCE_MISMATCH,Retrieved evidence intent alignment (33.33%) is below the validated alignment threshold (66.00%).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_002206,"@AppleSupport hello everyone , now i am facing the worst experince using iphone 6 after the ios 11 software update , thats really horrible @AppleSupport IOS 11.0.2 , i really can’t find words to describe how upset and angry i feel @AppleSupport I think that is not effective bescause i have the same errors with the iOS 11, 11.0.1 , 11.0.2 then you see that solution in iOS 11.0.3 !!!! @AppleSupport I already backed up my phone before i update to 11.0.2 so this is really not making any difference @AppleSupport @328062 IOS 11 11.0.1 11.0.2 11.0.3 are junk I have a ipad mini 4 basically the same as a 6 and it is horrid now Apple you know the truth why do @AppleSupport Ok and what if the problem is still exist after updating , so what will be your solution for that ???) @AppleSupport Here find some of what i face here , my phone switched off suddenly without any reason , (2) while am using any app and i received a call @AppleSupport The screen freeze on the app while the phone is ringing and when its allow me to answer guess what ? The phone call freeze too and drop off @AppleSupport And when find something else , while am trying to open settings its take looong time to load settings screen , really ???! @AppleSupport @328062 You keep telling people to do methods that won't work? I mean seriously @AppleSupport I really was need your help and you help me with nothing , then thank you so much for that useless and unprofessional support , @AppleSupport @AppleSupport and i will really will spread my horrible experince with you , so thank you again for being do not care about your customers!! @176402 @AppleSupport @328062 Mine works fine @328063 @AppleSupport @328062 I am glad you are not having issues kush but thousands and thousands of people are though.",DISPLAY_TOUCH_SCREEN,DISPLAY_TOUCH_SCREEN,0.25806190144193425,0.8048,0.0,True,NONE,We'd like to help get this sorted out. We want to help with your iPhone. When did the issue start? Is the iPhone slow when you use specific apps? Thanks for the update. Reach us via DM to gather more information. https://t.co/GDrqU22YpT Let us know if you have any questions along the way.,ESCALATE,INTENT_EVIDENCE_MISMATCH,Retrieved evidence intent alignment (0.00%) is below the validated alignment threshold (66.00%).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_006537,@AppleSupport Hello ! I have another problem : I've bought music like 2 or 3 years ago on my iTunes account but I can't find it anymore :( @AppleSupport It works ! Thanks ! @AppleSupport You too :-),ACCOUNT_APPLEID_ICLOUD,APP_STORE_PURCHASES_BILLING,0.5004219508215989,0.7752,1.0,True,NONE,"We'd like to help get this sorted out. Let's look into this issue together. First, tell us what device you're experiencing this issue with, and we'll go from there. What type of computer are you having this issue with? We want to confirm the software to ensure we offer you a proper troubleshooting steps. Also, did you purchase these songs from the iTunes Store? Great info, thanks. When you have your Dell laptop available again, please try following the steps from this article here: https://t.co/I39AyMJNgb The article shows you some steps you can take to redownload all your purchases from the iTunes Store. If you continue to have issues or have any other questions, go ahead and meet us within DM here: https://t.co/GDrqU22YpT Let us know if you have any questions along the way.",ESCALATE,LOW_INTENT_CONFIDENCE,Predicted intent confidence (0.5004) is below the validated confidence threshold (0.60).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_007514,"Alright @115858 fix the auto correct to I.T instead of it, please and thank you",KEYBOARD_TYPING_AUTOCORRECT,KEYBOARD_TYPING_AUTOCORRECT,0.6045545195930692,0.8114,0.0,True,NONE,We'd like to help get this sorted out. Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXefaskH Let us know if you have any questions along the way.,ESCALATE,INTENT_EVIDENCE_MISMATCH,Retrieved evidence intent alignment (0.00%) is below the validated alignment threshold (66.00%).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_004061,So I* see I’m going to have to write the letter I* like this until @115858 fixes it 🙃 @AppleSupport You’ve already given me this link &amp; it worked for like 2 hours. Hurry up with another software update &amp; stop sending me this damn link,KEYBOARD_TYPING_AUTOCORRECT,KEYBOARD_TYPING_AUTOCORRECT,0.2632969117146912,0.8433,0.3333,True,NONE,We'd like to help get this sorted out. Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT Let us know if you have any questions along the way.,ESCALATE,INTENT_EVIDENCE_MISMATCH,Retrieved evidence intent alignment (33.33%) is below the validated alignment threshold (66.00%).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_003969,Since #IOS11 I’m pretty much always charging a device. It’s out of hand. When will we get an update with a fix? @115858 @AppleSupport @AppleSupport iOS 11.1 Not only that but my memory usage is 100% even if There’s no apps running in the background...,BATTERY_CHARGING_POWER,OS_UPDATE_SYSTEM_PERFORMANCE,0.6239671686499398,0.7516,0.0,True,NONE,"We'd like to help get this sorted out. We'd love to lend a hand! Which iPhone are you using, what iOS version is on it and when did this issue begin? Got it, thanks for that information. Reach out to us in DM letting us know which country you are located in. We'll continue there. https://t.co/GDrqU22YpT Let us know if you have any questions along the way.",ESCALATE,INTENT_EVIDENCE_MISMATCH,Retrieved evidence intent alignment (0.00%) is below the validated alignment threshold (66.00%).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_003071,"@AppleSupport Twitter does not work on Apple Watch #WatchOs4 #iOS11 @AppleSupport Yes, the twitter app does not open. @AppleSupport @430879 The app for apple watch Crash since iOS 11 GM @AppleSupport I already do everything, also i restore the Iphone and apple watch 3 times @430877 @AppleSupport What you do now?",OS_UPDATE_SYSTEM_PERFORMANCE,APP_CRASH_AND_DOWNLOAD,0.28466423504053906,0.7651,0.0,True,NONE,We'd like to help get this sorted out. We’d be happy to help. Please DM us and let us know what’s happening. https://t.co/GDrqU2kzhr Let us know if you have any questions along the way.,ESCALATE,INTENT_EVIDENCE_MISMATCH,Retrieved evidence intent alignment (0.00%) is below the validated alignment threshold (66.00%).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_003853,"@AppleSupport Does Apple ask for your ssn to verify your identity? @AppleSupport Thanks, already did a minute ago",GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,0.23881464878764144,0.7315,1.0,True,NONE,We'd like to help get this sorted out. Thanks for reaching out. Check out this article for info on trusted devices: https://t.co/RONuUjClwW Let us know if you have any questions along the way.,ESCALATE,LOW_INTENT_CONFIDENCE,Predicted intent confidence (0.2388) is below the validated confidence threshold (0.60).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_004774,"@115858 @AppleSupport Hey, can you guys patch iOS 11 to STOP TURNING MY BLUETOOTH ON BY ITSELF?? Stop stealing my battery, damn. @AppleSupport I have, in fact, not. Did not realize there was an update, thank you. I’m currently at work but I will try that later. @AppleSupport Bit late, forgot to respond back. 

11.0.2 still turns my bluetooth on whenever i get in my car. I appreciate safety, but I dont get calls 🤣 @AppleSupport Also, when I use certain charger cables, my screen goes utterly bats***, typing and tapping by itself. Not cool, guys. Knock it off. @554044 @AppleSupport Thats called the *buy our shit* update.  😂",BATTERY_CHARGING_POWER,BATTERY_CHARGING_POWER,0.35103978294317484,0.748,0.6667,True,NONE,"We'd like to help get this sorted out. For information on how Wi-Fi and Bluetooth work in Control Center, check out this article: https://t.co/G7BHuQnDS6 Let us know if you have any questions along the way.",ESCALATE,LOW_INTENT_CONFIDENCE,Predicted intent confidence (0.3510) is below the validated confidence threshold (0.60).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_006774,Nvm my Soror❤️ helped me fix it @AppleSupport Thanks,GENERAL_DEVICE_INQUIRY,HOW_TO_SETTINGS_CONFIGURATION,0.3562914546288201,0.7722,0.3333,True,NONE,We'd like to help get this sorted out. Thanks for reaching out. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT Let us know if you have any questions along the way.,ESCALATE,INTENT_EVIDENCE_MISMATCH,Retrieved evidence intent alignment (33.33%) is below the validated alignment threshold (66.00%).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_001723,@AppleSupport hello is there some problems with new update of iOS? I have an iPad mini 3 and I noticed more lag and a slow work in general,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,0.4952376846466707,0.8077,0.6667,True,NONE,"We'd be happy to help with this. We'd love to see how we can help. Which iOS device are you experiencing this with? Also, what is the iOS version installed? Feel free to reach out if you have a question or concern in the future. We hope you enjoy your day. Let us know if this helps resolve the issue.",ESCALATE,LOW_INTENT_CONFIDENCE,Predicted intent confidence (0.4952) is below the validated confidence threshold (0.60).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_007534,Uh…@AppleSupport …my phone says that my system is up to date with iOS 11.1.2 but apparently there’s an iOS 11.2 out with Apple Pay in messages. I updated this morning. 🤷🏾‍♂️ @AppleSupport Thanks. …but that doesn’t explain why I don’t see the Apple Pay in messages feature. @AppleSupport Thanks.,APP_STORE_PURCHASES_BILLING,APP_STORE_PURCHASES_BILLING,0.3067185442507532,0.7553,1.0,True,NONE,"We'd be happy to help with this. If you're in the US, those features will require iOS 11.2 and will begin rolling out early next week. Let us know if this helps resolve the issue.",ESCALATE,LOW_INTENT_CONFIDENCE,Predicted intent confidence (0.3067) is below the validated confidence threshold (0.60).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_001382,"@AppleSupport hey, i just downloaded the new IOS update and my iphone keeps clicking things and type by itself what should i do? @AppleSupport Iphone7 version 11.2 @AppleSupport No i didn’t but i will now, thanks💕",OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,0.43844394034162204,0.7139,1.0,True,NONE,We'd like to help get this sorted out. Have you updated to 11.0.2 yet? https://t.co/80YRnjDFDk Send us a DM and let us know. https://t.co/GDrqU22YpT Glad to hear that. You know where we are if you have any questions. Let us know if you have any questions along the way.,ESCALATE,LOW_INTENT_CONFIDENCE,Predicted intent confidence (0.4384) is below the validated confidence threshold (0.60).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_007021,"HEY @318 @AppleSupport WHY DO YOU KEEP DELETING MY SUBSCRIBED PODCASTS?! ONCE A WEEK GUYS, COME ON",GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,0.25516967561793535,0.6983,0.6667,True,NONE,We'd be happy to help with this. We're happy to assist. Which iOS version are you currently running? Go to Settings &gt; General &gt; About for the version. Let us know if this helps resolve the issue.,ESCALATE,LOW_INTENT_CONFIDENCE,Predicted intent confidence (0.2552) is below the validated confidence threshold (0.60).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_002459,"@AppleSupport Hi, been having a lot of trouble with my iPhone lately and any help or advice u could give would really help. @AppleSupport I'm on 10.2 I haven't been able to update to the latest version of iOS because of space...and thanks for getting back to me!🙂 @AppleSupport Right now it shows zero but in an hour it could be 18, 100 or tomorrow a 1g.",OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,0.2412696318618787,0.7206,0.3333,True,NONE,We'd be happy to help with this. We’ve received your DM and will continue there shortly. Thank you for your patience. Let us know if this helps resolve the issue.,ESCALATE,CONFLICTING_EVIDENCE,Retrieved historical evidence contains conflicting troubleshooting paths or fragmented intents.,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_002099,"I don’t get UX on iOS 11 podcast app, @AppleSupport. Why do I see old / stale episodes instead of new ones? What am I missing?",OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,0.2376643570875985,0.7493,1.0,True,NONE,We'd like to help get this sorted out. Let’s work together on this. Could you let us know what particular features aren’t working in the Podcasts App via a DM? https://t.co/GDrqU22YpT Let us know if you have any questions along the way.,ESCALATE,LOW_INTENT_CONFIDENCE,Predicted intent confidence (0.2377) is below the validated confidence threshold (0.60).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_005765,"@AppleSupport pls fix your issues....#applebug #Apple #YouCanDoBetter @AppleSupport Hey, I’m trying the newest update. Thank you",OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,0.3312780748195514,0.903,0.0,True,NONE,We'd like to help get this sorted out. We'd like to help! Let's try the steps outlined in this article: https://t.co/xXaXeeSRt9 You are more than welcome. Have a great day! Let us know if you have any questions along the way.,ESCALATE,INTENT_EVIDENCE_MISMATCH,Retrieved evidence intent alignment (0.00%) is below the validated alignment threshold (66.00%).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_004624,Trying to add an email account andddd I️ cannot find the option in my settings anymore @AppleSupport wasssupp?,HOW_TO_SETTINGS_CONFIGURATION,ACCOUNT_APPLEID_ICLOUD,0.27454969623388414,0.6384,0.0,True,NONE,We'd like to help get this sorted out. We're happy to help with this. Here are instructions: https://t.co/xuZEqdPMFW Let us know if you have any questions. Let us know if you have any questions along the way.,ESCALATE,WEAK_EVIDENCE,Top retrieval similarity (0.6384) is below the validated quality threshold (0.65).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_002422,"Encore un gros bug #ios11 !! Logo pomme pendant 2 minutes et batterie qui perd 30% d’un coup ! Sérieusement @115858 @AppleSupport ??! 😡 @AppleSupport I've had a lot of troubles with my iPhone 6s since the upgrade to #iOS11. Phone not responding, battery getting low quickly... Any solution? @355310 @AppleSupport Go ahead and ignore the problem @115858 
All the DM's in the world isn't addressing the actual issue. 
Beyond a joke. @355310 @AppleSupport No fix to thisI have a case opened for a month.All possible solutions tested. Still hasn’t fixed the phone. Worse mistake upgrading to iOS11 @AppleSupport Thanks I’m using iOS 11.0.3",BATTERY_CHARGING_POWER,BATTERY_CHARGING_POWER,0.3918074840317845,0.7766,0.6667,True,NONE,We'd like to help get this sorted out. We know how important battery life is. Let's look into this together. Can you provide us which device you're using? Thanks for providing that. We know how vital the battery is. Please check out this article: https://t.co/TpjqFp3jxD Let us know if you have any questions along the way.,ESCALATE,LOW_INTENT_CONFIDENCE,Predicted intent confidence (0.3918) is below the validated confidence threshold (0.60).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_007409,"@AppleSupport hi, my friend’s iPhone was stolen 2 months ago. She has recovered her iCloud account into her new iPhone, but unfortunately her account still in her previous device (it means the thief didn’t sign it out/ can’t use it). —1 @AppleSupport Now she can’t restore what has she backed up before. Can you help us how to restore it into her new iPhone? —2 @AppleSupport Unfortunately she doesn't have a Twitter. But I'm definitely telling her about the link and to work on it by herself.
Thank you!",ACCOUNT_APPLEID_ICLOUD,ACCOUNT_APPLEID_ICLOUD,0.6196072358177127,0.6982,1.0,True,NONE,"We'd like to help get this sorted out. Your Apple ID password is used to log into iCloud. Try resetting your Apple ID password using the link here: https://t.co/fJnZYmbI9N Once you've done that, you should be able to get into your iCloud account on a computer to locate it using Find My iPhone. Our next best option would be for you to get in touch with our Account Security team here: https://t.co/UJm15vmMM2 They'll be most equipped to look into this further with you. Let us know if you have any questions along the way.",AUTO_HANDLE,STRONG_GROUNDED_EVIDENCE,Intent confidence and retrieval evidence exceed validated thresholds and the independent grounding check passed with no unsupported claims.,SHOULD_ESCALATE,Inquiry involves sensitive legal/financial dispute requiring human escalation.,FALSE_AUTO_HANDLE
CASE_005273,"@AppleSupport Yo, all of the sudden every screenshot I take shows all black. It was working fine just yesterday @AppleSupport Iphone 7 ios 11.1 but never mind, I fixed it https://t.co/ngRaZlZQdf",OS_UPDATE_SYSTEM_PERFORMANCE,DISPLAY_TOUCH_SCREEN,0.17546083566843254,0.8338,0.3333,True,NONE,We'd be happy to help with this. We want to be sure you can take screenshots as you'd expect to. We're happy to look into this with you. Is the photo saved as a black photo? Does this happen in all apps? Thanks for clarifying this for us. Are you able to use the front and back cameras normally? Have you restarted your iPhone since you first noticed this behavior? Does that make a difference? We're so glad that restarting took care of it for you. Feel free to reach out again if you need us. We're here for you. Let us know if this helps resolve the issue.,ESCALATE,CONFLICTING_EVIDENCE,Retrieved historical evidence contains conflicting troubleshooting paths or fragmented intents.,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_002607,Anyone know how to wipe an #iphone when the screen has broken #apple #iphonehelp @115858 #TechSupport #PhoneHelp @AppleSupport Thanks &amp; does this work if it is not connected to a wifi?,CONNECTIVITY_WIFI_BLUETOOTH,CONNECTIVITY_WIFI_BLUETOOTH,0.5338940961462847,0.5513,0.3333,True,NONE,"We'd like to help get this sorted out. That can be done remotely. Here's an excellent article with the information you'll need: https://t.co/qu9pwUo3iJ Correct. For more information on removing it from Find My iPhone, check this out: https://t.co/fd32fNtWuZ Questions? https://t.co/GDrqU22YpT You're very welcome. Let's take a closer look at this. Please reach out to us via DM and we can go from there. https://t.co/GDrqU22YpT Wonderful! We are thrilled that it's working! You have a great rest of your day and remember us for your future support needs. Let us know if you have any questions along the way.",ESCALATE,WEAK_EVIDENCE,Top retrieval similarity (0.5513) is below the validated quality threshold (0.65).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_001888,@115858 just did the latest update last night. Where did my Apple Music playlists go? #problem https://t.co/7Q1NbKpYtd @AppleSupport I had a friend fix it. Thank you for the reply.,APP_STORE_PURCHASES_BILLING,APP_STORE_PURCHASES_BILLING,0.45611461889395677,0.8163,1.0,True,NONE,"We'd like to help get this sorted out. We're here for you! If you look in Settings &gt; General &gt; About and report back the section that says ""Music"". https://t.co/GDrqU22YpT Let us know if you have any questions along the way.",ESCALATE,LOW_INTENT_CONFIDENCE,Predicted intent confidence (0.4561) is below the validated confidence threshold (0.60).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_005412,"Honestly have to charge my phone fully about 3-4 times a day, am getting real tired of u and ur games @115858",BATTERY_CHARGING_POWER,BATTERY_CHARGING_POWER,0.34247944807883784,0.7743,1.0,True,NONE,We'd be happy to help with this. Let's look into your iPhone charging issues. Which version of iOS are you running in Settings &gt; General &gt; About? Let us know if this helps resolve the issue.,ESCALATE,LOW_INTENT_CONFIDENCE,Predicted intent confidence (0.3425) is below the validated confidence threshold (0.60).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_004594,WAIT THOUGH ME WASNT TYPING I️ YESTERDAY AND ME UPDATED 4 DAYS AGO. @AppleSupport FIX THIS SO ME CAN STOP TALKING LIKE COOKIE MONSTER @AppleSupport I  want to thank you sweet people,KEYBOARD_TYPING_AUTOCORRECT,KEYBOARD_TYPING_AUTOCORRECT,0.27363439068505063,0.767,0.3333,True,NONE,We'd like to help get this sorted out. We're here to help. Try these steps in this article: https://t.co/xXaXeeSRt9 You're very welcome! Feel free to reach out to us again if you need us! Let us know if you have any questions along the way.,ESCALATE,INTENT_EVIDENCE_MISMATCH,Retrieved evidence intent alignment (33.33%) is below the validated alignment threshold (66.00%).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_002667,IOS11 ÇA PUE LA MERDE ma caméra fonctionne plus mon tel bug mon clavier bug ma connexion bug ptn @115858 ressaisissez-vous @AppleSupport thank you,OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,0.37728117770420794,0.5926,0.3333,True,NONE,"We'd like to help get this sorted out. Since our Twitter support is available in English, get help at https://t.co/IBIY3w3RGR or join https://t.co/pvaOFg6Mb1 You're absolutely welcome! Let us know if you have any questions along the way.",ESCALATE,CONFLICTING_EVIDENCE,Retrieved historical evidence contains conflicting troubleshooting paths or fragmented intents.,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_000983,@AppleSupport my iMessage is not working like I can’t send messages @AppleSupport I followed those steps and now my iMessage is working 😎 @AppleSupport Will do 😎,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,0.19550894524918433,0.8672,0.3333,True,NONE,"We'd be happy to help with this. Helping you stay connected is our goal, and we want to make sure iMessage is ready when you need it. What kind of issues are you seeing with iMessage, and on which device are you using that on? We're glad that's sorted out with iMessage on your iPhone. If you run into any other issues, don't hesitate to let us know. Let us know if this helps resolve the issue.",ESCALATE,CONFLICTING_EVIDENCE,Retrieved historical evidence contains conflicting troubleshooting paths or fragmented intents.,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_000114,"@115858 Here's a thought: new phone numbers in iOS default to ""home fax."" Maybe that's something you could fix please, or is an inside joke? @AppleSupport iPhone SE version 10.3.1. As far as I know this is something that happens with my friends' iPhones as well, so haven't tried anything... @AppleSupport Everyone I ask sees the same thing, seems to be a default setting on the OS. I'm not interested in troubleshooting my specific phone thanks!",GENERAL_DEVICE_INQUIRY,HOW_TO_SETTINGS_CONFIGURATION,0.141608062197242,0.6427,0.0,True,NONE,"We'd be happy to help with this. That's very strange that the numbers keep clearing. Let's look into why your iPhone doesn't want you to text! Is this a consistent issue or does it come and go? Also, what iOS version is installed? It's under Settings &gt; General &gt; About. Let us know if this helps resolve the issue.",ESCALATE,WEAK_EVIDENCE,Top retrieval similarity (0.6427) is below the validated quality threshold (0.65).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_005037,Hey @AppleSupport I️ need you to fix your shit now I️ @AppleSupport I would like to thank you. Is it working? I,GENERAL_DEVICE_INQUIRY,GENERAL_DEVICE_INQUIRY,0.440757211278787,0.827,1.0,True,NONE,We'd like to help get this sorted out. Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/qODbOsp4wz Let us know if you have any questions along the way.,ESCALATE,LOW_INTENT_CONFIDENCE,Predicted intent confidence (0.4408) is below the validated confidence threshold (0.60).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_005532,@115858 @AppleSupport I️ hate you. Fix this @AppleSupport I love you thank you,GENERAL_DEVICE_INQUIRY,HOW_TO_SETTINGS_CONFIGURATION,0.46732687620074476,0.8806,0.0,True,NONE,We'd like to help get this sorted out. Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9 https://t.co/GDrqU22YpT You're welcome! Let us know if you have any questions along the way.,ESCALATE,INTENT_EVIDENCE_MISMATCH,Retrieved evidence intent alignment (0.00%) is below the validated alignment threshold (66.00%).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_006631,"@115858 @AppleSupport so you change my delivery date for the #iphonex to the day after thxgvg w/o contacting me 1st to see if I'm traveling, that w/end? Then you can't come up with a better plan than to delay my shipment? you don't offer me anything for my time???????? @AppleSupport thanks bot for replying. your #ai isn't quite there yet to provide real customer service, huh?",GENERAL_DEVICE_INQUIRY,CONNECTIVITY_WIFI_BLUETOOTH,0.18211494608800466,0.7089,0.0,True,NONE,"We'd like to help get this sorted out. Our Online Sales Support would be best suited to assist you, you can reach them here: https://t.co/K0222CJgiB Let us know if you have any questions along the way.",ESCALATE,INTENT_EVIDENCE_MISMATCH,Retrieved evidence intent alignment (0.00%) is below the validated alignment threshold (66.00%).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_002629,"My iPhone keeps crashing. Would my service provider @28598 who sold me phone take responsibility for this?Or is it @AppleSupport issue @AppleSupport @297215 Can you guys fix this battery draining thing. It really annoys me @AppleSupport I’ve been through that, just wondering who will take responsibility?",BATTERY_CHARGING_POWER,BATTERY_CHARGING_POWER,0.5003407202358682,0.7185,0.3333,True,NONE,"We'd like to help get this sorted out. Thanks for reaching out to us for support. We would love to help you. When you have a free moment, can you please tell us if you have your wife's phone in your possession currently? By crashing, do you mean that it's unexpectedly restarting or shutting down? Let us know in DM and we'll go from there. https://t.co/GDrqU22YpT Let us know if you have any questions along the way.",ESCALATE,INTENT_EVIDENCE_MISMATCH,Retrieved evidence intent alignment (33.33%) is below the validated alignment threshold (66.00%).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_007116,"@AppleSupport It would be really handy to be able to add a calculator to the control centre on iPad, as it is with iPhone. Thanks @AppleSupport Thank you but please refer to my original tweet.

I was requesting that a calculator be added to the iPad control panel. 

Attached, an excerpt from your attached help page - see marked section. https://t.co/nYr7aoVFak",GENERAL_DEVICE_INQUIRY,HOW_TO_SETTINGS_CONFIGURATION,0.17615866621293888,0.6221,0.0,True,NONE,"We'd be happy to help with this. Let us know which device model and iOS version you are using. We can help figure that out. The iPad doesn't have a Calculator app. The iPhone does, however. Does it show up if you use Search on the iPhone? In that case, it may have gotten deleted from your device. You should be able to download it again from the App Store. Let us know if this helps resolve the issue.",ESCALATE,WEAK_EVIDENCE,Top retrieval similarity (0.6221) is below the validated quality threshold (0.65).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
CASE_004206,"@AppleSupport I’m having issues with sending messages to a few of my contacts. Most of them will deliver but some people won’t @AppleSupport I’m using iOS 11.1 and iPhone 6. i wasn’t having this problem until I updated to iOS 11.1 @AppleSupport so far yes. like I’ll send a message and it doesn’t even show that it delivered or anything but on my old phone it works @AppleSupport Wow.. it was just that simple. I just went to general, then I tapped shut down and all at the sudden it works again 😂🤦🏻‍♀️ Thank you Apple",OS_UPDATE_SYSTEM_PERFORMANCE,OS_UPDATE_SYSTEM_PERFORMANCE,0.2780491829484817,0.848,0.6667,True,NONE,"We'd like to help get this sorted out. We'd like to team up with you to help. What's the model you have and what's happening with it currently? Which exact iOS version is installed? Have you tried any troubleshooting steps so far? Do you mean iOS 11.0.2, or iOS 11.2? Also, which exact steps did you try? Let us know in DM here: https://t.co/GDrqU22YpT Let us know if you have any questions along the way.",ESCALATE,LOW_INTENT_CONFIDENCE,Predicted intent confidence (0.2780) is below the validated confidence threshold (0.60).,SAFE_TO_AUTO_HANDLE,Well-defined customer issue with matching historical resolution evidence.,FALSE_ESCALATE
